plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,availabilityDate
,https://photos.zillowstatic.com/fp/cbfed33a9cdbf5111f4492a299f0dabe-p_e.jpg,True,/homedetails/516-Bellevue-Ave-E-APT-303-Seattle-WA-98102/2094981717_zpid/,FOR_RENT,Apartment for rent,"$1,395/mo","516 Bellevue Ave E APT 303, Seattle, WA 98102",,,,,"{'latitude': 47.62363, 'longitude': -122.32623}","{'type': 'TIME_ON_INFO', 'text': '47 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,4117985000,,unknown,['zillowRentalManager'],2094981717,ForRent,For Rent,$1.4K,1.0,1.0,660.0,"{'homeInfo': {'zpid': 2094981717, 'streetAddress': '516 Bellevue Ave E APT 303', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62363, 'longitude': -122.32623, 'price': 1395.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 660.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1706, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'timeOnZillow': 4117985000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
33ng43x4ykx72,https://photos.zillowstatic.com/fp/532e4c24e28a75d5e1181eae691d0d99-p_e.jpg,True,/b/1243-5th-ave-n-seattle-wa-5jDyNx/,FOR_RENT,For Rent,"$1,395+/mo","1243 5th Ave N, Seattle, WA",1.0,1.0,525.0,1050484047.0,"{'latitude': 47.631092, 'longitude': -122.3479}","{'type': 'TIME_ON_INFO', 'text': '89 days ago'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.631092--122.3479,True,False,False,False,False,False,False,,False,7689747000,2.0,unknown,['zillowRentalManager'],,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/a0586371c28d277cd312279834d94ea0-p_e.jpg,True,/b/sir-galahad-seattle-wa-5bm9WF/,FOR_RENT,Apartment for rent,"$2,295/mo","903 Bellevue Pl E APT 303, Seattle, WA 98102",,,,,"{'latitude': 47.627224, 'longitude': -122.32648}","{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,737621000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",444582273,ForRent,For Rent,$2.3K,1.0,1.0,900.0,"{'homeInfo': {'zpid': 444582273, 'streetAddress': '903 Bellevue Pl E APT 303', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.627224, 'longitude': -122.32648, 'price': 2295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2295.0, 'timeOnZillow': 737621000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-03-01 00:00:00
,https://photos.zillowstatic.com/fp/9a30e9cd6b78dfaac955cbaebdf9095d-p_e.jpg,True,/homedetails/1800-Taylor-Ave-N-APT-101-Seattle-WA-98109/2084999412_zpid/,FOR_RENT,Apartment for rent,"$1,595/mo","1800 Taylor Ave N APT 101, Seattle, WA 98109",,,,,"{'latitude': 47.63507, 'longitude': -122.34629}","{'type': 'TIME_ON_INFO', 'text': '17 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,1529581000,,unknown,,2084999412,ForRent,For Rent,$1.6K,1.0,1.0,574.0,"{'homeInfo': {'zpid': 2084999412, 'streetAddress': '1800 Taylor Ave N APT 101', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63507, 'longitude': -122.34629, 'price': 1595.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 574.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2084, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1595.0, 'timeOnZillow': 1529581000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 101', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-01 00:00:00
,https://photos.zillowstatic.com/fp/88a1d14efa4af9044ebb3f35303b74eb-p_e.jpg,True,/b/ward-ward-apartments-seattle-wa-5XsSBD/,FOR_RENT,Apartment for rent,"$2,050/mo","570 Ward St APT 4, Seattle, WA 98109",,,,,"{'latitude': 47.628277, 'longitude': -122.3452}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,3776274000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2080535048,ForRent,For Rent,$2.1K,2.0,1.0,750.0,"{'homeInfo': {'zpid': 2080535048, 'streetAddress': '570 Ward St APT 4', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.628277, 'longitude': -122.3452, 'price': 2050.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2395, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2050.0, 'timeOnZillow': 3776274000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-16 00:00:00
3q96yc8eb6un,https://photos.zillowstatic.com/fp/48069a0b7e920661a2fe75d0221b8bea-p_e.jpg,True,/b/the-windsong-seattle-wa-9VWjr4/,FOR_RENT,The Windsong,"$1,795+/mo","1900 8th Ave N, Seattle, WA",2.0,1.0,780.0,2118709238.0,"{'latitude': 47.63587, 'longitude': -122.3412}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",The Windsong,47.63587--122.3412,True,True,False,False,False,True,False,,False,3344808000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/e6c166e21875f2dae26fe90261e17709-p_e.jpg,True,/b/taylor-avenue-apartments-seattle-wa-5f3DdB/,FOR_RENT,Apartment for rent,"$3,250/mo","1001 Taylor Ave N #TY401, Seattle, WA 98109",,,,,"{'latitude': 47.628277, 'longitude': -122.34654}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,10655876000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",440740721,ForRent,For Rent,$3.3K,2.0,2.0,1042.0,"{'homeInfo': {'zpid': 440740721, 'streetAddress': '1001 Taylor Ave N #TY401', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.628277, 'longitude': -122.34654, 'price': 3250.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1042.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3250.0, 'timeOnZillow': 10655876000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# TY401', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/b4bfef4b3731e379d7839dcd51f7130f-p_e.jpg,True,/b/summit-view-apartments-seattle-wa-5ZJLZL/,FOR_RENT,Apartment for rent,"$1,445/mo","527 Summit Ave E APT 403, Seattle, WA 98102",,,,,"{'latitude': 47.62396, 'longitude': -122.32568}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,10944655000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2100976431,ForRent,For Rent,$1.4K,1.0,1.0,625.0,"{'homeInfo': {'zpid': 2100976431, 'streetAddress': '527 Summit Ave E APT 403', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62396, 'longitude': -122.32568, 'price': 1445.0, 'datePriceChanged': 1736668800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 625.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1676, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 12)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1445.0, 'priceChange': -50, 'timeOnZillow': 10944655000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 403', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-11 00:00:00
,https://photos.zillowstatic.com/fp/b283d742a58304f560e0f2558366ef06-p_e.jpg,True,/b/615-ward-street-seattle-wa-9P5x2P/,FOR_RENT,Apartment for rent,"$2,195/mo","615 Ward St APT 303, Seattle, WA 98109",,,,,"{'latitude': 47.627747, 'longitude': -122.344154}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,8592936000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2088811644,ForRent,For Rent,$2.2K,2.0,1.0,900.0,"{'homeInfo': {'zpid': 2088811644, 'streetAddress': '615 Ward St APT 303', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.627747, 'longitude': -122.344154, 'price': 2195.0, 'datePriceChanged': 1734422400000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2876, 'listing_sub_type': {}, 'priceReduction': '$30 (Dec 17)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2195.0, 'priceChange': -30, 'timeOnZillow': 8592936000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/c88e03979f44de020d82898ecd015512-p_e.jpg,True,/apartments/seattle-wa/scandia-mignon-apartment-homes/5d7hPD/,FOR_RENT,Apartment for rent,"$1,975/mo","205 Summit Ave E APT 201, Seattle, WA 98102",,,,,"{'latitude': 47.619823, 'longitude': -122.325645}","{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,832878000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",444398969,ForRent,For Rent,$2.0K,2.0,1.0,610.0,"{'homeInfo': {'zpid': 444398969, 'streetAddress': '205 Summit Ave E APT 201', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.619823, 'longitude': -122.325645, 'price': 1975.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 610.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1975.0, 'timeOnZillow': 832878000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 201', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-02-07 00:00:00
5ay19f970kz0m,https://photos.zillowstatic.com/fp/2756c29a317867e0a3f4b43835c74cf4-p_e.jpg,True,/b/harrison-apartments-seattle-wa-5Y3z2z/,FOR_RENT,Harrison Apartments,"$1,995+/mo","316 E Harrison St, Seattle, WA",1.0,1.0,700.0,1003308319.0,"{'latitude': 47.622147, 'longitude': -122.32695}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Harrison Apartments,47.622147--122.32695,True,True,False,False,False,True,False,,False,581194000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/515e5ca7d241e2cc90be66f116621b59-p_e.jpg,True,/b/highland-court-seattle-wa-5dt5R3/,FOR_RENT,Apartment for rent,"$1,950/mo","610 Highland Dr #17499705, Seattle, WA 98109",,,,,"{'latitude': 47.629936, 'longitude': -122.34419}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,12262503000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",440020555,ForRent,For Rent,$2.0K,2.0,1.0,850.0,"{'homeInfo': {'zpid': 440020555, 'streetAddress': '610 Highland Dr #17499705', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.629936, 'longitude': -122.34419, 'price': 1950.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 850.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1950.0, 'timeOnZillow': 12262503000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 17499705', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
2yeh99mbjcu2k,https://photos.zillowstatic.com/fp/3cf6ccd9619651b6124bb863637f13ea-p_e.jpg,True,/apartments/seattle-wa/dexter-18/5jF23V/,FOR_RENT,Dexter 18,"$2,195+/mo","1713 Dexter Ave N, Seattle, WA",1.0,1.0,760.0,1050487994.0,"{'latitude': 47.63445, 'longitude': -122.34267}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Dexter 18,47.63445--122.34267,True,True,False,False,False,True,False,,False,3873700000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectFlatFeeFeedConnect']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/0b2ac3ada60297d74dbcda664aa8fa09-p_e.jpg,True,/b/century-apartments-seattle-wa-5bRZ95/,FOR_RENT,Apartment for rent,"$1,675/mo","715 4th Ave N APT 21, Seattle, WA 98109",,,,,"{'latitude': 47.625935, 'longitude': -122.34923}","{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,228195000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2055315488,ForRent,For Rent,$1.7K,2.0,1.0,800.0,"{'homeInfo': {'zpid': 2055315488, 'streetAddress': '715 4th Ave N APT 21', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.625935, 'longitude': -122.34923, 'price': 1675.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 800.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1675.0, 'timeOnZillow': 228195000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 21', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,2025-01-20 00:00:00
5beewm2xam73e,https://photos.zillowstatic.com/fp/4edb27b833d50eda24f3d3f3d3c23067-p_e.jpg,True,/b/elliott-view-apartments-seattle-wa-5jDyMf/,FOR_RENT,Elliott View Apartments,"$1,695+/mo","909 4th Ave N, Seattle, WA",1.0,1.0,450.0,1050483984.0,"{'latitude': 47.627537, 'longitude': -122.34924}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Elliott View Apartments,47.627537--122.34924,True,True,False,False,False,True,False,,False,6984015000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,
2y8fa9vzc9kcw,https://photos.zillowstatic.com/fp/5452396b72c509024848c4002400aae1-p_e.jpg,True,/b/belmont-lofts-llc.-seattle-wa-5frVv5/,FOR_RENT,Belmont Lofts LLC.,"$1,595+/mo","1011 Belmont Ave E, Seattle, WA",1.0,1.0,600.0,1036782771.0,"{'latitude': 47.627426, 'longitude': -122.326546}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Belmont Lofts LLC.,47.627426--122.326546,True,True,False,False,False,True,False,,False,21553614000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,
50zaqhr2qumjg,https://photos.zillowstatic.com/fp/239f4bf88ceb17b4577e8423c4c26508-p_e.jpg,True,/apartments/seattle-wa/union-view/5Yy8XQ/,FOR_RENT,Union View,"$1,850+/mo","1620 Dexter Ave N, Seattle, WA",1.0,1.0,695.0,1008620577.0,"{'latitude': 47.63362, 'longitude': -122.341934}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Union View,47.63362--122.341934,True,True,True,False,False,True,False,,False,21678593000,3.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",,,,,,,,,,,,,,,,
2dnx4wna9t6rm,https://photos.zillowstatic.com/fp/0150f95daf493dc3130bc5ec93afd190-p_e.jpg,True,/apartments/seattle-wa/dexter-lake-union/5Xk4G9/,FOR_RENT,Dexter Lake Union,"$2,287+/mo","1215 Dexter Ave N, Seattle, WA",1.0,1.0,714.0,1001551334.0,"{'latitude': 47.630196, 'longitude': -122.3425}",{'type': 'TIME_ON_INFO'},"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Dexter Lake Union,47.630196--122.3425,True,True,False,False,False,True,False,,False,11662868000,7.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",,,,,,,,,,,,,,,,
3zj9ysfcpwxq1,https://photos.zillowstatic.com/fp/a3fc3e52af15427ea797eb6d8868a828-p_e.jpg,True,/apartments/seattle-wa/the-summit-at-lake-union/5XjLTV/,FOR_RENT,The Summit at Lake Union,"$1,901+/mo","1735 Dexter Ave N, Seattle, WA",1.0,1.0,660.0,1001467855.0,"{'latitude': 47.634983, 'longitude': -122.34492}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",The Summit at Lake Union,47.634983--122.34492,True,True,True,False,False,True,False,,False,1552065000,3.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily']",,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/aa5de2ed2cb084b8a76b9a3ebc02c77c-p_e.jpg,True,/apartments/seattle-wa/atria-villa/Ch89wZ/,FOR_RENT,Apartment for rent,"$2,150/mo","1251 Taylor Ave N APT 304, Seattle, WA 98109",,,,,"{'latitude': 47.631123, 'longitude': -122.346634}","{'type': 'TIME_ON_INFO', 'text': '15 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1357243000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2088989087,ForRent,For Rent,$2.2K,1.0,1.0,939.0,"{'homeInfo': {'zpid': 2088989087, 'streetAddress': '1251 Taylor Ave N APT 304', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.631123, 'longitude': -122.346634, 'price': 2150.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 939.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2720, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2150.0, 'timeOnZillow': 1357243000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 304', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
,https://photos.zillowstatic.com/fp/a1c4bbb33b89ee33ea8c7a6014f01ea7-p_e.jpg,True,/apartments/seattle-wa/the-local-422/9VWLXn/,FOR_RENT,Apartment for rent,"$1,995/mo","422 Summit Ave E UNIT 306, Seattle, WA 98102",,,,,"{'latitude': 47.622646, 'longitude': -122.32494}","{'type': 'TIME_ON_INFO', 'text': '16 hours ago', 'data': {'isRead': None, 'isFresh': True}}",,,,,,False,False,False,True,False,,False,60935000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2060917771,ForRent,For Rent,$2.0K,2.0,1.0,718.0,"{'homeInfo': {'zpid': 2060917771, 'streetAddress': '422 Summit Ave E UNIT 306', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.622646, 'longitude': -122.32494, 'price': 1995.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 718.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2130, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'timeOnZillow': 60935000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 306', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,
69rt0fjqs7gx,https://photos.zillowstatic.com/fp/f02ad0e5c9d7c1867e7bb2d610505254-p_e.jpg,True,/apartments/seattle-wa/708-uptown/5XjPcm/,FOR_RENT,708 Uptown,"$1,953+/mo","708 6th Ave N, Seattle, WA",1.0,1.0,541.0,1001475414.0,"{'latitude': 47.62575, 'longitude': -122.34456}","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}","{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",708 Uptown,47.62575--122.34456,True,True,False,False,False,True,False,,False,105182000,10.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",,,,,,,,,,,,,,,,
5dewk6vpfzeey,https://photos.zillowstatic.com/fp/08273433eb8851dbd1136db5286ee32f-p_e.jpg,True,/apartments/seattle-wa/june-apartments-on-south-lake-union!/9VzP4q/,FOR_RENT,June Apartments on South Lake Union!,"$1,599+/mo","1622 Aurora Ave N, Seattle, WA",1.0,1.0,529.0,2121374876.0,"{'latitude': 47.634106, 'longitude': -122.34312}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",June Apartments on South Lake Union!,47.634106--122.34312,True,True,True,False,False,True,False,,False,5065731000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyEnhancedPackage']",,,,,,,,,,,,,,,,
4px29v0dtzs1s,https://photos.zillowstatic.com/fp/b866963b800baad84f80abd6a8f7db8a-p_e.jpg,True,/apartments/seattle-wa/equinox-apartments/5Xk5dD/,FOR_RENT,Equinox Apartments,"$2,941+/mo","1524 Eastlake Ave E, Seattle, WA",1.0,2.0,1117.0,1001554669.0,"{'latitude': 47.633015, 'longitude': -122.32557}","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Equinox Apartments,47.633015--122.32557,True,True,True,False,False,True,False,,False,514880000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyPayPerLease']",,,,,,,,,,,,,,,,
2nwqa3eaqtqa9,https://photos.zillowstatic.com/fp/1fc944d2b6404fcf4d2de8748171694c-p_e.jpg,True,/apartments/seattle-wa/stack-house/5XrhTg/,FOR_RENT,Stack House,"$1,935+/mo","1280 Harrison St, Seattle, WA",1.0,1.0,586.0,1002216976.0,"{'latitude': 47.622143, 'longitude': -122.33094}","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}","{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Stack House,47.622143--122.33094,True,True,False,False,False,True,False,,False,25658000,7.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily']",,,,,,,,,,,,,,,,
