Dist,providerListingId,detailUrl,address,addressStreet,addressCity,addressState,addressZipcode,latLong,buildingName,isBuilding,availabilityCount,isInstantTourEnabled,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,availabilityDate,latitude,longitude,crime_cnt_2b,safety_pr,nearest_supermarket,nearest_supermarket_distance_meters,supermarket_duration_seconds,supermarket_commute_fare,supermarket_location,nearest_park,nearest_park_distance_meters,nearest_park_seconds,park_commute_fare,park_location,office_trans_dist_car,office_trans_duration_car,office_trans_cost_car,office_trans_dist_transit,office_trans_duration_transit,office_trans_cost_transit,school_trans_dist_car,school_trans_duration_car,school_trans_cost_car,school_trans_dist_transit,school_trans_duration_transit,school_trans_cost_transit
Capitol,dw6kmydgz20q,https://www.zillow.com/homedetails/1805-Bellevue-Ave-UNIT-401-Seattle-WA-98122/2068047939_zpid/,"1805 Bellevue Ave UNIT 401, Seattle, WA 98122",1805 Bellevue Ave UNIT 401,Seattle,WA,98122,"{'latitude': 47.617992, 'longitude': -122.32711}",,,,,$,4000,4000.0,False,2.0,2.0,1200.0,2025-01-15 00:00:00,47.617992,-122.32711,7,29.89399293286219,Southsea Grocery,190,200,,,,,,,,1319,375,,1319,872,,5968,510,,6180,1253,3.0
Capitol,16uzwfz2hjaf5,https://www.zillow.com/b/418-12th-ave-e-(110)-seattle-wa-5dQTVg/,"418 12th Ave E (110), 418 12th Ave E, Seattle, WA 98102",418 12th Ave E #2B-1BA-850SQFT,Seattle,WA,98102,"{'latitude': 47.62262, 'longitude': -122.31644}",,,,,$,2100,2100.0,False,2.0,1.0,850.0,2025-03-01 00:00:00,47.62262,-122.31644,6,39.46996466431095,Southsea Grocery,87,90,,,,,,,,2872,600,,2355,1266,,4821,667,,6108,1078,3.0
Capitol,2jp0yhagr40hh,https://www.zillow.com/homedetails/267-E-Newton-St-C-Seattle-WA-98102/439204248_zpid/,"267 E Newton St #C, Seattle, WA 98102",267 E Newton St #C,Seattle,WA,98102,"{'latitude': 47.63663, 'longitude': -122.32398}",,,,,$,1975,1975.0,False,1.0,1.0,550.0,,47.63663,-122.32398,2,86.57243816254417,Pike Grocery,180,152,,,,,,,,2049,421,,2253,879,,3151,513,,4113,1507,
Capitol,1dhyt5n9zs0yn,https://www.zillow.com/apartments/seattle-wa/roycroft/5XrTBm/,"Welcome to Roycroft! A beautiful turn of the century property in Capitol Hill! First month free!, 317 Harvard Ave E #307, Seattle, WA 98102",317 Harvard Ave E #307,Seattle,WA,98102,"{'latitude': 47.621613, 'longitude': -122.32221}",,,,,$,2100,2100.0,False,2.0,1.0,800.0,2025-01-10 00:00:00,47.621613,-122.32221,8,23.356890459363957,Belltown Market,412,427,,,,,,,,1866,485,,1833,1114,,6567,629,,5901,909,3.0
Capitol,228vz03fa366h,https://www.zillow.com/apartments/seattle-wa/the-crest/5XjVDK/,"The Crest, 1718 Melrose Ave #307, Seattle, WA 98122",1718 Melrose Ave #307,Seattle,WA,98122,"{'latitude': 47.617645, 'longitude': -122.327545}",,,,,$,1150,1150.0,False,2.0,1.0,575.0,,47.617645,-122.327545,8,23.356890459363957,Golden Hong Market,103,96,,,,,,,,1273,352,,1272,817,,5885,472,,6303,1396,3.0
Capitol,v48q0pvce9p4,https://www.zillow.com/apartments/seattle-wa/stephensberg/CgJ6Cx/,"Stephensberg, 405 E Olive St APT 4, Seattle, WA 98122",405 E Olive St APT 4,Seattle,WA,98122,"{'latitude': 47.616188, 'longitude': -122.32644}",,,,,$,1225,1225.0,False,1.0,1.0,575.0,,47.616188,-122.32644,11,7.738515901060069,Belltown Market,149,164,,,,,,,,1528,438,,1528,1071,,5990,508,,6311,1341,3.0
Capitol,1ttp8spkpnnt3,https://www.zillow.com/apartments/seattle-wa/washington-court/5jDydW/,"Washington Court, 503 13th Ave E APT 204, Seattle, WA 98102",503 13th Ave E APT 204,Seattle,WA,98102,"{'latitude': 47.623356, 'longitude': -122.316025}",,,,,$,1750,1750.0,False,1.0,1.0,,2025-02-10 00:00:00,47.623356,-122.316025,10,12.402826855123678,Southsea Grocery,154,155,,,,,,,,2861,621,,2495,1366,,4862,680,,6256,1187,3.0
Capitol,2pkps98fx38mq,https://www.zillow.com/homedetails/1700-Bellevue-Ave-UNIT-304-Seattle-WA-98122/65229076_zpid/,"1700 Bellevue Ave UNIT 304, Seattle, WA 98122",1700 Bellevue Ave UNIT 304,Seattle,WA,98122,"{'latitude': 47.61649, 'longitude': -122.32643}",,,,,$,2200,2200.0,False,1.0,1.0,620.0,2025-01-17 00:00:00,47.61649,-122.32643,13,3.957597173144876,Belltown Market,522,490,,,,,,,,1529,438,,1529,1070,,5991,508,,6300,1564,
Capitol,2j4uykjk67x8v,https://www.zillow.com/apartments/seattle-wa/shannon-apartments/5XqmVQ/,"Shannon Apartments, 1220 Boylston Ave APT 405, Seattle, WA 98101",1220 Boylston Ave APT 405,Seattle,WA,98101,"{'latitude': 47.612835, 'longitude': -122.32333}",,,,,$,1395,1395.0,False,1.0,1.0,550.0,2025-01-20 00:00:00,47.612835,-122.32333,9,17.73851590106007,H Mart Downtown Seattle,356,319,,,,,,,,1908,510,,1863,1463,,6513,642,,6622,1300,
Capitol,v735yy3hw8xd,https://www.zillow.com/homedetails/1002-E-Republican-St-Seattle-WA-98102/49011378_zpid/,"1002 E Republican St, Seattle, WA 98102",1002 E Republican St,Seattle,WA,98102,"{'latitude': 47.623287, 'longitude': -122.31969}",,,,,$,2600,2600.0,False,2.0,1.0,,2025-02-01 00:00:00,47.623287,-122.31969,3,74.59363957597174,Belltown Market,216,176,,,,,,,,2581,529,,2244,1267,,4522,659,,5997,1012,3.0
Capitol,48rt5p0dvw2ej,https://www.zillow.com/homedetails/1420-Terry-Ave-UNIT-1805-Seattle-WA-98101/61767111_zpid/,"1420 Terry Ave UNIT 1805, Seattle, WA 98101",1420 Terry Ave UNIT 1805,Seattle,WA,98101,"{'latitude': 47.61263, 'longitude': -122.32924}",,,,,$,2200,2200.0,False,1.0,1.0,560.0,2025-03-03 00:00:00,47.61263,-122.32924,7,29.89399293286219,Pike Grocery,204,198,,,,,,,,1565,451,,2759,1381,,6411,598,,7935,1295,3.0
Capitol,bt296nybmzsy,https://www.zillow.com/b/1613-summit-seattle-wa-5jF2nD/,"1613 Summit, 1613 Summit Ave APT 303, Seattle, WA 98122",1613 Summit Ave APT 303,Seattle,WA,98122,"{'latitude': 47.615643, 'longitude': -122.32591}",,,,,$,1725,1725.0,False,1.0,1.0,500.0,2025-02-10 00:00:00,47.615643,-122.32591,10,12.402826855123678,Belltown Grocery,172,135,,,,,,,,1623,475,,1596,1070,,6105,555,,8173,1471,3.0
Capitol,1gdrks8em3a7e,https://www.zillow.com/homedetails/623-13th-Ave-E-Seattle-WA-98102/49011272_zpid/,"623 13th Ave E, Seattle, WA 98102",623 13th Ave E,Seattle,WA,98102,"{'latitude': 47.625004, 'longitude': -122.315994}",,,,,$,2550,2550.0,False,1.0,1.0,1000.0,2025-01-15 00:00:00,47.625004,-122.315994,2,86.57243816254417,Belltown Grocery,378,327,,,,,,,,2841,597,,2679,1521,,4658,657,,6439,1342,3.0
Capitol,2crnbrmy7sdkk,https://www.zillow.com/homedetails/1610-Belmont-Ave-APT-409-Seattle-WA-98122/72500640_zpid/,"1610 Belmont Ave APT 409, Seattle, WA 98122",1610 Belmont Ave APT 409,Seattle,WA,98122,"{'latitude': 47.6158, 'longitude': -122.32415}",,,,,$,1995,1995.0,False,1.0,1.0,600.0,2025-01-13 00:00:00,47.6158,-122.32415,6,39.46996466431095,Whole Foods Market,258,200,,,,,,,,1769,522,,1706,1146,,6203,578,,6327,1302,3.0
Capitol,1kbeh1amsx5gv,https://www.zillow.com/homedetails/1060-E-Harrison-St-Seattle-WA-98102/337722425_zpid/,"1060 E Harrison St, Seattle, WA 98102",1060 E Harrison St,Seattle,WA,98102,"{'latitude': 47.622124, 'longitude': -122.31839}",,,,,$,3950,3950.0,False,2.0,2.0,1344.0,,47.622124,-122.31839,7,29.89399293286219,Stockbox First Hill Grocery,247,244,,,,,,,,2191,589,,2153,1190,,5008,692,,5905,920,3.0
Capitol,229xcs3ympx1c,https://www.zillow.com/b/capital-hill-charm-seattle-wa-9VWLnw/,"Capital Hill Charm, 608 Belmont Ave E APT 4, Seattle, WA 98102",608 Belmont Ave E APT 4,Seattle,WA,98102,"{'latitude': 47.624615, 'longitude': -122.3237}",,,,,$,2200,2200.0,False,1.0,1.0,700.0,,47.624615,-122.3237,6,39.46996466431095,Belltown Grocery,81,72,,,,,,,,2099,410,,2074,1324,,4510,598,,6370,1314,3.0
Capitol,490nuta5nur01,https://www.zillow.com/homedetails/1828-11th-Ave-APT-202-Seattle-WA-98122/49118339_zpid/,"1828 11th Ave APT 202, Seattle, WA 98122",1828 11th Ave APT 202,Seattle,WA,98122,"{'latitude': 47.618423, 'longitude': -122.31782}",,,,,$,1700,1700.0,False,1.0,1.0,448.0,2025-01-05 00:00:00,47.618423,-122.31782,4,62.3321554770318,Whole Foods Market,554,478,,,,,,,,1964,533,,2111,1179,,6665,680,,5864,889,3.0
Capitol,4jp49ve9amz54,https://www.zillow.com/homedetails/1408-12th-Ave-UNIT-504-Seattle-WA-98122/82364391_zpid/,"1408 12th Ave UNIT 504, Seattle, WA 98122",1408 12th Ave UNIT 504,Seattle,WA,98122,"{'latitude': 47.613213, 'longitude': -122.316444}",,,,,$,2195,2195.0,False,1.0,1.0,632.0,,47.613213,-122.316444,7,29.89399293286219,Eastlake Market,642,594,,,,,,,,2561,698,,4240,1927,,5950,889,,6777,1412,
Capitol,3hbr7ka1dzdf3,https://www.zillow.com/homedetails/415-10th-Ave-E-APT-1-Seattle-WA-98102/2056277384_zpid/,"415 10th Ave E APT 1, Seattle, WA 98102",415 10th Ave E APT 1,Seattle,WA,98102,"{'latitude': 47.62249, 'longitude': -122.3202}",,,,,$,1550,1550.0,False,1.0,1.0,655.0,2025-01-14 00:00:00,47.62249,-122.3202,3,74.59363957597174,Safeway,1274,732,,,,,,,,2121,562,,2157,1198,,4619,715,,5910,938,3.0
Capitol,4we1033ygc884,https://www.zillow.com/b/capital-hill-seattle-wa-9VWJxj/,"Capital Hill, 1132 10th Ave E APT 4, Seattle, WA 98102",1132 10th Ave E APT 4,Seattle,WA,98102,"{'latitude': 47.629654, 'longitude': -122.319885}",,,,,$,1150,1150.0,False,1.0,1.0,541.0,2025-01-22 00:00:00,47.629654,-122.319885,4,62.3321554770318,Central Co-op,787,523,,,,,,,,2417,487,,3117,1671,,3803,512,,4789,1444,
Capitol,4qcmpbc5cutqf,https://www.zillow.com/homedetails/1406-Harvard-Ave-130-Seattle-WA-98122/54629392_zpid/,"1406 Harvard Ave #130, Seattle, WA 98122",1406 Harvard Ave #130,Seattle,WA,98122,"{'latitude': 47.61319, 'longitude': -122.32175}",,,,,$,3200,3200.0,False,1.0,2.0,931.0,2025-02-01 00:00:00,47.61319,-122.32175,5,50.918727915194346,Safeway,840,388,,,,,,,,2083,558,,3665,1790,,6688,690,,6490,1192,
Capitol,4qxdevm70nznq,https://www.zillow.com/b/glass-flats-seattle-wa-5jDyWw/,"Glass Flats, 910 10th Ave E APT 105, Seattle, WA 98102",910 10th Ave E APT 105,Seattle,WA,98102,"{'latitude': 47.62722, 'longitude': -122.319954}",,,,,$,1630,1630.0,False,1.0,1.0,476.0,2025-02-03 00:00:00,47.62722,-122.319954,2,86.57243816254417,Pike Grocery,517,439,,,,,,,,2538,481,,2690,1632,,4073,544,,6451,1345,3.0
Capitol,2kt3kja253abz,https://www.zillow.com/homedetails/315-12th-Ave-E-APT-4-Seattle-WA-98102/2091273228_zpid/,"315 12th Ave E APT 4, Seattle, WA 98102",315 12th Ave E APT 4,Seattle,WA,98102,"{'latitude': 47.621666, 'longitude': -122.3171}",,,,,$,1995,1995.0,False,1.0,1.0,,2025-01-14 00:00:00,47.621666,-122.3171,7,29.89399293286219,Safeway,874,417,,,,,,,,2276,568,,2227,1157,,4919,655,,5980,969,3.0
Capitol,b6d1qqw2byqs,https://www.zillow.com/apartments/seattle-wa/harvard-crest/5bH9Ss/,"Harvard Crest, 135 Harvard Ave E APT 100, Seattle, WA 98102",135 Harvard Ave E APT 100,Seattle,WA,98102,"{'latitude': 47.619682, 'longitude': -122.32253}",,,,,$,1300,1300.0,False,1.0,1.0,750.0,,47.619682,-122.32253,9,17.73851590106007,Pike Grocery,514,436,,,,,,,,1644,430,,1613,948,,6345,574,,5741,779,3.0
Capitol,3yb4rr7kf7k9m,https://www.zillow.com/apartments/seattle-wa/lavilla/CgHvJB/,"Lavilla, 1620 13th Ave #20, Seattle, WA 98122",1620 13th Ave #20,Seattle,WA,98122,"{'latitude': 47.615955, 'longitude': -122.31516}",,,,,$,1695,1695.0,False,2.0,1.0,700.0,,47.615955,-122.31516,5,50.918727915194346,Pike Grocery,396,306,,,,,,,,2438,617,,3260,1633,,5665,791,,6299,1243,3.0
Capitol,35n6v8mramap0,https://www.zillow.com/apartments/seattle-wa/belfiore/5XyW3q/,"Belfiore, 1707 Bellevue Ave APT 107, Seattle, WA 98122",1707 Bellevue Ave APT 107,Seattle,WA,98122,"{'latitude': 47.617374, 'longitude': -122.32712}",,,,,$,1295,1295.0,False,1.0,1.0,565.0,,47.617374,-122.32712,11,7.738515901060069,Safeway,371,352,,,,,,,,1387,395,,1387,933,,5900,487,,6238,1312,3.0
Capitol,3g2q64my4hmfz,https://www.zillow.com/apartments/seattle-wa/the-winston/95xY36/,"The Winston, 1019 E Pike St APT G, Seattle, WA 98122",1019 E Pike St APT G,Seattle,WA,98122,"{'latitude': 47.61391, 'longitude': -122.318474}",,,,,$,1695,1695.0,False,1.0,1.0,496.0,,47.61391,-122.318474,5,50.918727915194346,Pike Grocery,62,53,,,,,,,,2404,654,,3874,1945,,6761,744,,6324,1291,3.0
Capitol,s5zrj4jsvr3j,https://www.zillow.com/apartments/seattle-wa/wfd-the-weatherford/65XhSK/,"WFD The Weatherford, 1321 E John St APT 302, Seattle, WA 98102",1321 E John St APT 302,Seattle,WA,98102,"{'latitude': 47.61979, 'longitude': -122.31469}",,,,,$,2249,2249.0,False,1.0,1.0,610.0,,47.61979,-122.31469,4,62.3321554770318,Central Co-op,627,406,,,,,,,,2232,575,,2204,1159,,5280,720,,5957,951,3.0
Capitol,40fxnfz0vd9zt,https://www.zillow.com/apartments/seattle-wa/pride-place/CXnRRb/,"Pride Place, 1521 Broadway #317, Seattle, WA 98122",1521 Broadway #317,Seattle,WA,98122,"{'latitude': 47.614746, 'longitude': -122.321014}",,,,,$,1365,1365.0,False,1.0,1.0,502.0,,47.614746,-122.321014,3,74.59363957597174,Pike Grocery,928,824,,,,,,,,2308,622,,2846,1560,,6656,712,,6247,1133,
Capitol,12s3e6vvjw533,https://www.zillow.com/apartments/seattle-wa/14th-ave-apartments/ChHNLs/,"14th Ave Apartments, 121 14th Ave E, Seattle, WA 98112",121 14th Ave E #1B-1BA-670SQFT,Seattle,WA,98112,"{'latitude': 47.619457, 'longitude': -122.31476}",,,,,$,1695,1695.0,False,1.0,1.0,670.0,,47.619457,-122.31476,6,39.46996466431095,Safeway,1480,726,,,,,,,,2266,589,,2238,1191,,5314,734,,5991,983,3.0
Capitol,14pk98vvnraru,https://www.zillow.com/apartments/seattle-wa/the-summit-arms-apartments/5XkPZS/,"The Summit Arms Apartments, 1512 Summit Ave APT 304, Seattle, WA 98122",1512 Summit Ave APT 304,Seattle,WA,98122,"{'latitude': 47.61454, 'longitude': -122.325226}",,,,,$,1395,1395.0,False,1.0,1.0,585.0,2025-02-01 00:00:00,47.61454,-122.325226,11,7.738515901060069,Pike Grocery,1008,864,,,,,,,,1701,490,,2997,1614,,6183,570,,8251,1514,3.0
Capitol,6tpp2aq6k70p,https://www.zillow.com/apartments/seattle-wa/525-federal/9VWLgY/,"525 Federal, 525 Federal Ave E, Seattle, WA 98102",525 Federal Ave E #BBC29480F,Seattle,WA,98102,"{'latitude': 47.623844, 'longitude': -122.31917}",,,,,$,2250,2250.0,False,2.0,1.0,,,47.623844,-122.31917,4,62.3321554770318,Whole Foods Market,283,266,,,,,,,,2573,538,,2330,1328,,4534,654,,6082,1058,3.0
Capitol,1uafj9w0jmmk5,https://www.zillow.com/apartments/seattle-wa/a187-east-union/62s4Wn/,"A187 - EAST UNION, 506 E Union St #4, Seattle, WA 98122",506 E Union St #4,Seattle,WA,98122,"{'latitude': 47.6131, 'longitude': -122.3252}",,,,,$,1345,1345.0,False,1.0,1.0,318.0,2025-01-01 00:00:00,47.6131,-122.3252,6,39.46996466431095,Pike Grocery,251,208,,,,,,,,1773,487,,1723,1362,,6378,619,,6762,1426,
Capitol,35uhxgba92rt4,https://www.zillow.com/apartments/seattle-wa/pine-street-apartments/5YtVwX/,"Pine Street Apartments, 1202 E Pine St UNIT 202, Seattle, WA 98122",1202 E Pine St UNIT 202,Seattle,WA,98122,"{'latitude': 47.615414, 'longitude': -122.31662}",,,,,$,1463,1463.0,False,1.0,1.0,545.0,,47.615414,-122.31662,4,62.3321554770318,Safeway,1493,944,,,,,,,,2422,614,,3212,1609,,5650,788,,6252,1217,3.0
Capitol,3akt6jys1xs0q,https://www.zillow.com/apartments/seattle-wa/station-house/Ch2fck/,"Station House, 131 10th Ave E APT 308, Seattle, WA 98102",131 10th Ave E APT 308,Seattle,WA,98102,"{'latitude': 47.619484, 'longitude': -122.31986}",,,,,$,1694,1694.0,False,1.0,1.0,618.0,2025-01-17 00:00:00,47.619484,-122.31986,6,39.46996466431095,Central Co-op,530,298,,,,,,,,1891,527,,1888,995,,6592,674,,5641,705,3.0
Capitol,41z35xufu7ghn,https://www.zillow.com/apartments/seattle-wa/john-wallace/5jF2qy/,"John Wallace, 417 E Union St APT 301, Seattle, WA 98122",417 E Union St APT 301,Seattle,WA,98122,"{'latitude': 47.61276, 'longitude': -122.325806}",,,,,$,1495,1495.0,False,1.0,1.0,600.0,,47.61276,-122.325806,4,62.3321554770318,Central Co-op,375,378,,,,,,,,1809,503,,1669,1322,,6414,635,,8265,1540,3.0
Capitol,1nd9sbzsxtg5n,https://www.zillow.com/apartments/seattle-wa/hampton-court/Chc5DL/,"Hampton Court, 417 13th Ave E APT 306, Seattle, WA 98102",417 13th Ave E APT 306,Seattle,WA,98102,"{'latitude': 47.622463, 'longitude': -122.31613}",,,,,$,1795,1795.0,False,1.0,1.0,600.0,,47.622463,-122.31613,4,62.3321554770318,Safeway,623,603,,,,,,,,2447,617,,2396,1294,,4908,684,,6156,1115,3.0
Capitol,jy9rp3sa95jx,https://www.zillow.com/homedetails/947-10th-Ave-E-Seattle-WA-98102/48818957_zpid/,"947 10th Ave E, Seattle, WA 98102",947 10th Ave E,Seattle,WA,98102,"{'latitude': 47.628185, 'longitude': -122.32054}",,,,,$,4695,4695.0,False,3.0,2.0,2470.0,,47.628185,-122.32054,5,50.918727915194346,Central Co-op,445,473,,,,,,,,2645,493,,6123,2095,,3966,530,,4776,1405,
Capitol,3ds4kb2ge6ww4,https://www.zillow.com/b/the-diane-apartments-seattle-wa-5jDzqW/,"The Diane Apartments, 318 Boylston Ave E APT 5, Seattle, WA 98102",318 Boylston Ave E APT 5,Seattle,WA,98102,"{'latitude': 47.621693, 'longitude': -122.32276}",,,,,$,2495,2495.0,False,2.0,1.0,700.0,2025-02-01 00:00:00,47.621693,-122.32276,7,29.89399293286219,Pike Grocery,1136,984,,,,,,,,1806,470,,1764,1057,,6507,614,,5971,993,3.0
Capitol,3gqg4c035wdfw,https://www.zillow.com/b/prospect-court-seattle-wa-5gq2F8/,"Prospect Court, 1101 10th Ave E APT 105, Seattle, WA 98102",1101 10th Ave E APT 105,Seattle,WA,98102,"{'latitude': 47.6289, 'longitude': -122.32046}",,,,,$,1425,1425.0,False,1.0,1.0,500.0,2025-01-10 00:00:00,47.6289,-122.32046,6,39.46996466431095,Pike Grocery,1360,1291,,,,,,,,2334,479,,6048,2021,,3886,520,,4701,1331,
Capitol,2h7f3ppqtxuth,https://www.zillow.com/homedetails/523-E-Denny-Way-APT-1-Seattle-WA-98122/2092872791_zpid/,"523 E Denny Way APT 1, Seattle, WA 98122",523 E Denny Way APT 1,Seattle,WA,98122,"{'latitude': 47.61829, 'longitude': -122.324165}",,,,,$,1750,1750.0,False,1.0,1.0,600.0,,47.61829,-122.324165,9,17.73851590106007,Central Co-op,441,454,,,,,,,,1500,453,,1456,991,,6150,575,,6001,1021,3.0
Capitol,3bn1f0zbhx990,https://www.zillow.com/homedetails/505-E-Denny-Way-APT-407-Seattle-WA-98122/2068100762_zpid/,"505 E Denny Way APT 407, Seattle, WA 98122",505 E Denny Way APT 407,Seattle,WA,98122,"{'latitude': 47.61832, 'longitude': -122.32494}",,,,,$,1995,1995.0,False,1.0,1.0,505.0,2025-01-29 00:00:00,47.61832,-122.32494,5,50.918727915194346,Whole Foods Market,636,586,,,,,,,,1399,388,,1398,945,,6100,535,,6059,1084,3.0
Capitol,44y9hkvvgyxbt,https://www.zillow.com/homedetails/1708-Melrose-Ave-UNIT-502-Seattle-WA-98122/2085462804_zpid/,"1708 Melrose Ave UNIT 502, Seattle, WA 98122",1708 Melrose Ave UNIT 502,Seattle,WA,98122,"{'latitude': 47.61737, 'longitude': -122.327545}",,,,,$,3000,3000.0,False,2.0,1.0,823.0,2025-03-01 00:00:00,47.61737,-122.327545,8,23.356890459363957,Central Co-op,277,304,,,,,,,,1303,360,,1303,842,,5854,465,,6331,1418,3.0
Capitol,2jtewumphz2fu,https://www.zillow.com/b/crest-on-belmont-seattle-wa-5Xrkj3/,"Crest on Belmont, 1726 Belmont Ave APT 301, Seattle, WA 98122",1726 Belmont Ave APT 301,Seattle,WA,98122,"{'latitude': 47.617188, 'longitude': -122.32417}",,,,,$,1975,1975.0,False,1.0,1.0,680.0,,47.617188,-122.32417,4,62.3321554770318,Safeway,837,413,,,,,,,,1575,465,,1577,1099,,6146,561,,6173,1174,3.0
Capitol,3b6xpxupbv815,https://www.zillow.com/homedetails/2235-Fairview-Ave-E-APT-15-Seattle-WA-98102/241741111_zpid/,"2235 Fairview Ave E APT 15, Seattle, WA 98102",2235 Fairview Ave E APT 15,Seattle,WA,98102,"{'latitude': 47.639126, 'longitude': -122.33039}",,,,,$,2995,2995.0,False,1.0,2.0,731.0,,47.639126,-122.33039,1,96.18374558303888,Safeway,625,607,,,,,,,,2291,469,,2509,1098,,3022,523,,3830,1768,
Capitol,4xqmc7vhah5n2,https://www.zillow.com/homedetails/1819-Nagle-Pl-FLOOR-6-ID600-Seattle-WA-98122/341471506_zpid/,"1819 Nagle Pl FLOOR 6-ID600, Seattle, WA 98122",1819 Nagle Pl FLOOR 6-ID600,Seattle,WA,98122,"{'latitude': 47.6175, 'longitude': -122.32008}",,,,,$,2140,2140.0,False,1.0,1.0,482.0,2025-04-18 00:00:00,47.6175,-122.32008,3,74.59363957597174,Safeway,1517,758,,,,,,,,1908,528,,2136,1200,,6609,676,,5889,910,3.0
Capitol,pdxxs1sekztn,https://www.zillow.com/b/vintage-apartment-a-block-from-broadway!-one-months-rent-free!-seattle-wa-CjDhYJ/,"Vintage Apartment a Block from Broadway! One months rent free!, 1008 1/2 E Harrison St, Seattle, WA 98102",1008 1/2 E Harrison St #0,Seattle,WA,98102,"{'latitude': 47.622097, 'longitude': -122.3195}",,,,,$,1895,1895.0,False,2.0,1.0,900.0,,47.622097,-122.3195,5,50.918727915194346,Safeway,422,401,,,,,,,,2105,558,,2129,1204,,4788,712,,5882,905,3.0
Capitol,20k6qee0jrnf0,https://www.zillow.com/b/harvard-seattle-wa-5Zwc7x/,"Harvard, 206 Harvard Ave E APT B, Seattle, WA 98102",206 Harvard Ave E APT B,Seattle,WA,98102,"{'latitude': 47.62024, 'longitude': -122.32194}",,,,,$,1525,1525.0,False,1.0,1.0,600.0,2025-01-13 00:00:00,47.62024,-122.32194,10,12.402826855123678,Safeway,1359,840,,,,,,,,1701,442,,1670,984,,6402,586,,5751,787,3.0
Capitol,vkw3v11187yd,https://www.zillow.com/b/la-rochelle-seattle-wa-5fBG6j/,"La Rochelle, 1821 Harvard Ave #303, Seattle, WA 98122",1821 Harvard Ave #303,Seattle,WA,98122,"{'latitude': 47.618237, 'longitude': -122.3226}",,,,,$,2650,2650.0,False,2.0,1.0,775.0,2025-01-15 00:00:00,47.618237,-122.3226,7,29.89399293286219,Safeway,1026,560,,,,,,,,1656,445,,1666,1151,,6357,592,,5902,908,3.0
Capitol,556sg56cvaa79,https://www.zillow.com/b/allegro-seattle-wa-5XrwxQ/,"Allegro, 1212 E Howell St APT 1, Seattle, WA 98122",1212 E Howell St APT 1,Seattle,WA,98122,"{'latitude': 47.61781, 'longitude': -122.31611}",,,,,$,1495,1495.0,False,1.0,1.0,550.0,2025-01-13 00:00:00,47.61781,-122.31611,3,74.59363957597174,Whole Foods Market,876,767,,,,,,,,2216,582,,2322,1271,,5399,753,,6074,1063,3.0
Capitol,1fm4mcjgcz4ju,https://www.zillow.com/homedetails/1505-11th-Ave-APT-303-Seattle-WA-98122/58386724_zpid/,"1505 11th Ave APT 303, Seattle, WA 98122",1505 11th Ave APT 303,Seattle,WA,98122,"{'latitude': 47.61435, 'longitude': -122.318405}",,,,,$,2295,2295.0,False,1.0,1.0,763.0,,47.61435,-122.318405,4,62.3321554770318,Pike Grocery,815,703,,,,,,,,2416,647,,2517,1525,,6762,759,,6270,1235,3.0
Capitol,vyxu3e2zrfv,https://www.zillow.com/homedetails/1614-Summit-Ave-APT-404-Seattle-WA-98122/2146798167_zpid/,"1614 Summit Ave APT 404, Seattle, WA 98122",1614 Summit Ave APT 404,Seattle,WA,98122,"{'latitude': 47.6157, 'longitude': -122.32525}",,,,,$,1900,1900.0,False,1.0,1.0,618.0,,47.6157,-122.32525,10,12.402826855123678,Pike Grocery,1051,903,,,,,,,,1678,476,,1651,1108,,6139,546,,6413,1390,3.0
Capitol,tqw2604b2m28,https://www.zillow.com/homedetails/1424-11th-Ave-PENTHOUSE-B-Seattle-WA-98122/443422102_zpid/,"1424 11th Ave #PENTHOUSE B, Seattle, WA 98122",1424 11th Ave #PENTHOUSE B,Seattle,WA,98122,"{'latitude': 47.613716, 'longitude': -122.31773}",,,,,$,5900,5900.0,False,2.0,2.0,1435.0,,47.613716,-122.31773,10,12.402826855123678,Eastlake Market,527,496,,,,,,,,2398,640,,4528,2181,,6826,781,,6364,1323,3.0
Queen,5cx12ejzu7srk,https://www.zillow.com/homedetails/721-Nob-Hill-Ave-N-Seattle-WA-98109/2080201094_zpid/,"721 Nob Hill Ave N, Seattle, WA 98109",721 Nob Hill Ave N,Seattle,WA,98109,"{'latitude': 47.626114, 'longitude': -122.35056}",,,,,$,1495,1495.0,False,1.0,1.0,650.0,2025-03-01 00:00:00,47.626114,-122.35056,6,39.46996466431095,Pete's Supermarket and Wine Shop,235,192,,,,,,,,1447,390,,1357,1131,,6626,855,,12203,2988,
Queen,31qfn8s8dg3m9,https://www.zillow.com/homedetails/3618-Evanston-Ave-N-6-Seattle-WA-98103/2075161727_zpid/,"3618 Evanston Ave N #6, Seattle, WA 98103",3618 Evanston Ave N #6,Seattle,WA,98103,"{'latitude': 47.652126, 'longitude': -122.35091}",,,,,$,2495,2495.0,False,1.0,1.0,,2025-03-02 00:00:00,47.652126,-122.35091,2,86.57243816254417,Central Co-op,524,554,,,,,,,,4566,549,,3774,1100,,3706,620,,4798,1452,
