plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,badgeInfo
,https://photos.zillowstatic.com/fp/41e0aab0820ac8bf09387040319df302-p_e.jpg,True,/homedetails/1147-1-2-NW-57th-St-Seattle-WA-98107/2114416745_zpid/,FOR_RENT,House for rent,"$3,450/mo","1147 1/2 NW 57th St, Seattle, WA 98107",,,,,"{'latitude': 47.67003, 'longitude': -122.37133}","{'type': 'TIME_ON_INFO', 'text': '19 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1716110000,,unknown,['zillowRentalManager'],2114416745,ForRent,For Rent,$3.5K,1.0,1.0,400.0,"{'homeInfo': {'zpid': 2114416745, 'streetAddress': '1147 1/2 NW 57th St', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.67003, 'longitude': -122.37133, 'price': 3450.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 400.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 367600, 'rentZestimate': 1657, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3450.0, 'timeOnZillow': 1716110000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-05 00:00:00,False,
,https://photos.zillowstatic.com/fp/3c92a4ef340ee221fd1eb758d5693912-p_e.jpg,True,/homedetails/4209-5th-Ave-NE-Seattle-WA-98105/48847698_zpid/,FOR_RENT,House for rent,"$5,000/mo","4209 5th Ave NE, Seattle, WA 98105",,,,,"{'latitude': 47.657967, 'longitude': -122.32329}","{'type': 'TIME_ON_INFO', 'text': '15 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1304237000,,unknown,['zillowRentalManager'],48847698,ForRent,For Rent,$5.0K,6.0,2.0,1610.0,"{'homeInfo': {'zpid': 48847698, 'streetAddress': '4209 5th Ave NE', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.657967, 'longitude': -122.32329, 'price': 5000.0, 'bathrooms': 2.0, 'bedrooms': 6.0, 'livingArea': 1610.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 821600, 'rentZestimate': 4994, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5000.0, 'timeOnZillow': 1304237000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 682000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-09-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/34aa48bd3211004be4057bfc452fb710-p_e.jpg,True,/homedetails/4701-5th-Ave-NE-2-Seattle-WA-98105/443919363_zpid/,FOR_RENT,Apartment for rent,"$1,300/mo","4701 5th Ave NE #2, Seattle, WA 98105",,,,,"{'latitude': 47.663292, 'longitude': -122.323235}","{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1293067000,,unknown,['zillowRentalManager'],443919363,ForRent,For Rent,$1.3K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 443919363, 'streetAddress': '4701 5th Ave NE #2', 'zipcode': '98105', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.663292, 'longitude': -122.323235, 'price': 1300.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1300.0, 'timeOnZillow': 1293067000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-10 00:00:00,False,
,https://photos.zillowstatic.com/fp/cf6032f3de5af7ef52eb19d09f92fe0e-p_e.jpg,True,/homedetails/4315-6th-Ave-NW-A-Seattle-WA-98107/2078842957_zpid/,FOR_RENT,Apartment for rent,"$3,150/mo","4315 6th Ave NW #A, Seattle, WA 98107",,,,,"{'latitude': 47.65937, 'longitude': -122.36432}","{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1290073000,,unknown,['zillowRentalManager'],2078842957,ForRent,For Rent,$3.2K,3.0,1.0,950.0,"{'homeInfo': {'zpid': 2078842957, 'streetAddress': '4315 6th Ave NW #A', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65937, 'longitude': -122.36432, 'price': 3150.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'livingArea': 950.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2964, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3150.0, 'timeOnZillow': 1290073000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# A', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/ca6b20bebb73a398b9d08cacd4bb8633-p_e.jpg,True,/homedetails/4200-Pasadena-Pl-NE-5-Seattle-WA-98195/2103992010_zpid/,FOR_RENT,Apartment for rent,"$2,995/mo","4200 Pasadena Pl NE #5, Seattle, WA 98195",,,,,"{'latitude': 47.657658, 'longitude': -122.32168}","{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2688464000,,unknown,['zillowRentalManager'],2103992010,ForRent,For Rent,$3.0K,3.0,2.0,1300.0,"{'homeInfo': {'zpid': 2103992010, 'streetAddress': '4200 Pasadena Pl NE #5', 'zipcode': '98195', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.657658, 'longitude': -122.32168, 'price': 2995.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1300.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3447, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2995.0, 'timeOnZillow': 2688464000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 5', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-06 00:00:00,False,
,https://photos.zillowstatic.com/fp/8da07283892a22f75414554224c60233-p_e.jpg,True,/homedetails/5506-5th-Ave-NW-Seattle-WA-98107/48824179_zpid/,FOR_RENT,House for rent,"$12,800/mo","5506 5th Ave NW, Seattle, WA 98107",,,,,"{'latitude': 47.66899, 'longitude': -122.3626}","{'type': 'TIME_ON_INFO', 'text': '32 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2850812000,,unknown,['zillowRentalManager'],48824179,ForRent,For Rent,$13K,9.0,5.0,3400.0,"{'homeInfo': {'zpid': 48824179, 'streetAddress': '5506 5th Ave NW', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66899, 'longitude': -122.3626, 'price': 12800.0, 'datePriceChanged': 1737705600000, 'bathrooms': 5.0, 'bedrooms': 9.0, 'livingArea': 3400.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1488700, 'rentZestimate': 5077, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 24)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 12800.0, 'priceChange': -50, 'timeOnZillow': 2850812000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1033000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/c46b7f4420de7b0cb83b14c82f4261c6-p_e.jpg,True,/homedetails/4608-Evanston-Ave-N-Seattle-WA-98103/332976531_zpid/,FOR_RENT,Townhouse for rent,"$4,800/mo","4608 Evanston Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.662476, 'longitude': -122.35129}","{'type': 'TIME_ON_INFO', 'text': '20 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1740025000,,unknown,['zillowRentalManager'],332976531,ForRent,For Rent,$4.8K,2.0,3.0,1270.0,"{'homeInfo': {'zpid': 332976531, 'streetAddress': '4608 Evanston Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.662476, 'longitude': -122.35129, 'price': 4800.0, 'datePriceChanged': 1736323200000, 'bathrooms': 3.0, 'bedrooms': 2.0, 'livingArea': 1270.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 851000, 'rentZestimate': 3954, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4800.0, 'priceChange': 300, 'timeOnZillow': 1740025000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 848000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-05-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/0cf1752d54dca32c502bbd53d6eb74f4-p_e.jpg,True,/homedetails/1147-NW-57th-St-Seattle-WA-98107/48824105_zpid/,FOR_RENT,House for rent,"$3,950/mo","1147 NW 57th St, Seattle, WA 98107",,,,,"{'latitude': 47.670006, 'longitude': -122.37285}","{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,427715000,,unknown,['zillowRentalManager'],48824105,ForRent,For Rent,$4.0K,4.0,1.0,2150.0,"{'homeInfo': {'zpid': 48824105, 'streetAddress': '1147 NW 57th St', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.670006, 'longitude': -122.37285, 'price': 3950.0, 'datePriceChanged': 1735891200000, 'bathrooms': 1.0, 'bedrooms': 4.0, 'livingArea': 2150.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1159000, 'rentZestimate': 3673, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 3)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3950.0, 'priceChange': -50, 'timeOnZillow': 427715000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1105000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/ec8f69ce515ff8b87c18638b897f4966-p_e.jpg,True,/homedetails/3661-Phinney-Ave-N-APT-102-Seattle-WA-98103/80110802_zpid/,FOR_RENT,Apartment for rent,"$2,549/mo","3661 Phinney Ave N APT 102, Seattle, WA 98103",,,,,"{'latitude': 47.654022, 'longitude': -122.35514}","{'type': 'TIME_ON_INFO', 'text': '16 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1439449000,,unknown,['zillowRentalManager'],80110802,ForRent,For Rent,$2.5K,1.0,1.0,606.0,"{'homeInfo': {'zpid': 80110802, 'streetAddress': '3661 Phinney Ave N APT 102', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.654022, 'longitude': -122.35514, 'price': 2549.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 606.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 381100, 'rentZestimate': 2053, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2549.0, 'timeOnZillow': 1439449000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 384000.0, 'unit': 'Apt 102', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-08 00:00:00,False,
,https://photos.zillowstatic.com/fp/1a39edb03d1688eeac0e5ae6d446c822-p_e.jpg,True,/homedetails/1919-N-50th-St-Seattle-WA-98103/2096215200_zpid/,FOR_RENT,House for rent,"$2,000/mo","1919 N 50th St, Seattle, WA 98103",,,,,"{'latitude': 47.664814, 'longitude': -122.33436}","{'type': 'TIME_ON_INFO', 'text': '13 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,1131340000,,unknown,['zillowRentalManager'],2096215200,ForRent,For Rent,$2.0K,1.0,1.0,600.0,"{'homeInfo': {'zpid': 2096215200, 'streetAddress': '1919 N 50th St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.664814, 'longitude': -122.33436, 'price': 2000.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 405100, 'rentZestimate': 1961, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2000.0, 'timeOnZillow': 1131340000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-12 00:00:00,False,
,https://photos.zillowstatic.com/fp/d304cd13b422915124f56a74398d4384-p_e.jpg,True,/homedetails/4815-Stone-Way-N-Seattle-WA-98103/49011650_zpid/,FOR_RENT,House for rent,"$4,500/mo","4815 Stone Way N, Seattle, WA 98103",,,,,"{'latitude': 47.66401, 'longitude': -122.34124}","{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,695545000,,unknown,['zillowRentalManager'],49011650,ForRent,For Rent,$4.5K,5.0,2.0,2320.0,"{'homeInfo': {'zpid': 49011650, 'streetAddress': '4815 Stone Way N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66401, 'longitude': -122.34124, 'price': 4500.0, 'datePriceChanged': 1737619200000, 'bathrooms': 2.0, 'bedrooms': 5.0, 'livingArea': 2320.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4209, 'listing_sub_type': {}, 'priceReduction': '$500 (Jan 23)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4500.0, 'priceChange': -500, 'timeOnZillow': 695545000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 950000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-17 00:00:00,False,
,https://photos.zillowstatic.com/fp/4b29bd46362407ccc369f22acf97203d-p_e.jpg,True,/homedetails/835-NW-50th-St-A-Seattle-WA-98107/2069554318_zpid/,FOR_RENT,Apartment for rent,"$2,900/mo","835 NW 50th St #A, Seattle, WA 98107",,,,,"{'latitude': 47.66484, 'longitude': -122.36781}","{'type': 'TIME_ON_INFO', 'text': '32 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,2842414000,,unknown,['zillowRentalManager'],2069554318,ForRent,For Rent,$2.9K,3.0,1.0,850.0,"{'homeInfo': {'zpid': 2069554318, 'streetAddress': '835 NW 50th St #A', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66484, 'longitude': -122.36781, 'price': 2900.0, 'datePriceChanged': 1737705600000, 'bathrooms': 1.0, 'bedrooms': 3.0, 'livingArea': 850.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2658, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 24)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2900.0, 'priceChange': -100, 'timeOnZillow': 2842414000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# A', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/eaa7320bb95a5c5b009cf318214a7beb-p_e.jpg,True,/homedetails/5106-Wallingford-Ave-N-Seattle-WA-98103/49115135_zpid/,FOR_RENT,Townhouse for rent,"$3,200/mo","5106 Wallingford Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.666065, 'longitude': -122.33608}","{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,705069000,,unknown,['zillowRentalManager'],49115135,ForRent,For Rent,$3.2K,2.0,2.0,1400.0,"{'homeInfo': {'zpid': 49115135, 'streetAddress': '5106 Wallingford Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.666065, 'longitude': -122.33608, 'price': 3200.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1400.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 1205400, 'rentZestimate': 3584, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3200.0, 'timeOnZillow': 705069000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1112000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-01 00:00:00,False,
,https://photos.zillowstatic.com/fp/3bbd2c7bc39a8ab80c267975097bd038-p_e.jpg,True,/homedetails/2112-N-54th-St-Seattle-WA-98103/2079919926_zpid/,FOR_RENT,Apartment for rent,"$1,550/mo","2112 N 54th St, Seattle, WA 98103",,,,,"{'latitude': 47.668163, 'longitude': -122.333046}","{'type': 'TIME_ON_INFO', 'text': '1 hour ago', 'data': {'isRead': None, 'isFresh': True}}",,,,,False,False,False,False,False,,False,6143000,,unknown,['zillowRentalManager'],2079919926,ForRent,For Rent,$1.6K,1.0,1.0,550.0,"{'homeInfo': {'zpid': 2079919926, 'streetAddress': '2112 N 54th St', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.668163, 'longitude': -122.333046, 'price': 1550.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1675, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1550.0, 'timeOnZillow': 6143000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-20 00:00:00,False,
,https://photos.zillowstatic.com/fp/31020b4ac2336e16e6e797abb285530c-p_e.jpg,True,/homedetails/5814-6th-Ave-NW-Seattle-WA-98107/2088844011_zpid/,FOR_RENT,Apartment for rent,"$3,195/mo","5814 6th Ave NW, Seattle, WA 98107",,,,,"{'latitude': 47.671368, 'longitude': -122.3637}","{'type': 'TIME_ON_INFO', 'text': '169 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,14671918000,,unknown,['zillowRentalManager'],2088844011,ForRent,For Rent,$3.2K,3.0,2.0,1500.0,"{'homeInfo': {'zpid': 2088844011, 'streetAddress': '5814 6th Ave NW', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.671368, 'longitude': -122.3637, 'price': 3195.0, 'datePriceChanged': 1724137200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3213, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3195.0, 'priceChange': -705, 'timeOnZillow': 14671918000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/a6fd8f764d2eee9c6cacd7d786540514-p_e.jpg,True,/homedetails/4422-Woodlawn-Ave-N-UNIT-114-Seattle-WA-98103/2058341882_zpid/,FOR_RENT,Apartment for rent,"$3,200/mo","4422 Woodlawn Ave N UNIT 114, Seattle, WA 98103",,,,,"{'latitude': 47.66099, 'longitude': -122.33856}","{'type': '3D_HOME', 'text': '3D Tour'}",,,,,True,False,False,False,False,,False,25014962000,,unknown,['zillowRentalManager'],2058341882,ForRent,For Rent,$3.2K,1.0,1.0,548.0,"{'homeInfo': {'zpid': 2058341882, 'streetAddress': '4422 Woodlawn Ave N UNIT 114', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66099, 'longitude': -122.33856, 'price': 3200.0, 'datePriceChanged': 1735372800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 548.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1943, 'listing_sub_type': {}, 'priceReduction': '$300 (Dec 28)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3200.0, 'priceChange': -300, 'timeOnZillow': 25014962000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 114', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-03-03 00:00:00,False,
,https://photos.zillowstatic.com/fp/d8ee14e876f992e89d3693c852200d40-p_e.jpg,True,/homedetails/2115-N-54th-St-B-Seattle-WA-98103/2078768875_zpid/,FOR_RENT,Apartment for rent,"$2,180/mo","2115 N 54th St #B, Seattle, WA 98103",,,,,"{'latitude': 47.667717, 'longitude': -122.33286}","{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,534615000,,unknown,['zillowRentalManager'],2078768875,ForRent,For Rent,$2.2K,2.0,1.0,670.0,"{'homeInfo': {'zpid': 2078768875, 'streetAddress': '2115 N 54th St #B', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.667717, 'longitude': -122.33286, 'price': 2180.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 670.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2532, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2180.0, 'timeOnZillow': 534615000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-17 00:00:00,False,
