Dist,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,address,addressStreet,addressCity,addressState,addressZipcode,units,latLong,buildingName,isBuilding,canSaveBuilding,isFeaturedListing,isShowcaseListing,availabilityCount,isInstantTourEnabled,isContactable,rawHomeStatusCd,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,zestimate,latitude,longitude,crime_cnt_2b,safety_pr
2. Capitol Hill,vyxu3e2zrfv,https://photos.zillowstatic.com/fp/5107569c98edca4fa63a039b7ef512cc-p_e.jpg,True,https://www.zillow.com/homedetails/1614-Summit-Ave-APT-404-Seattle-WA-98122/2146798167_zpid/,FOR_RENT,Apartment for rent,"1614 Summit Ave APT 404, Seattle, WA 98122",1614 Summit Ave APT 404,Seattle,WA,98122,,"{'latitude': 47.6157, 'longitude': -122.32525}",,,,True,False,,,,ForRent,$,1900,1900.0,False,1.0,1.0,618.0,False,"{'homeInfo': {'zpid': 2146798167, 'streetAddress': '1614 Summit Ave APT 404', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6157, 'longitude': -122.32525, 'price': 1900.0, 'datePriceChanged': 1734508800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 618.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 80, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1954, 'listing_sub_type': {}, 'priceReduction': '$100 (Dec 18)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1900.0, 'priceChange': -100, 'timeOnZillow': 6969100000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 404', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.6157,-122.32525,10,12.402826855123678
2. Capitol Hill,tqw2604b2m28,https://photos.zillowstatic.com/fp/54160174d45d567bb865d9419f1b9f26-p_e.jpg,True,https://www.zillow.com/homedetails/1424-11th-Ave-PENTHOUSE-B-Seattle-WA-98122/443422102_zpid/,FOR_RENT,Apartment for rent,"1424 11th Ave #PENTHOUSE B, Seattle, WA 98122",1424 11th Ave #PENTHOUSE B,Seattle,WA,98122,,"{'latitude': 47.613716, 'longitude': -122.31773}",,,,True,False,,,,ForRent,$,5900,5900.0,False,2.0,2.0,1435.0,False,"{'homeInfo': {'zpid': 443422102, 'streetAddress': '1424 11th Ave #PENTHOUSE B', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.613716, 'longitude': -122.31773, 'price': 5900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1435.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 40, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5900.0, 'timeOnZillow': 3459217000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# Penthouse B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.613716,-122.31773,10,12.402826855123678
3. Queen Anne,5cx12ejzu7srk,https://photos.zillowstatic.com/fp/30fa5ddf7be9d0a9777dcec314a7edeb-p_e.jpg,True,https://www.zillow.com/homedetails/721-Nob-Hill-Ave-N-Seattle-WA-98109/2080201094_zpid/,FOR_RENT,Apartment for rent,"721 Nob Hill Ave N, Seattle, WA 98109",721 Nob Hill Ave N,Seattle,WA,98109,,"{'latitude': 47.626114, 'longitude': -122.35056}",,,,True,False,,,,ForRent,$,1495,1495.0,False,1.0,1.0,650.0,False,"{'homeInfo': {'zpid': 2080201094, 'streetAddress': '721 Nob Hill Ave N', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.626114, 'longitude': -122.35056, 'price': 1495.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 4, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2435, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1495.0, 'timeOnZillow': 348855000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-03-01 00:00:00,,47.626114,-122.35056,6,39.46996466431095
3. Queen Anne,31qfn8s8dg3m9,https://photos.zillowstatic.com/fp/bee7608e778e4bca56a4a91913969eaa-p_e.jpg,True,https://www.zillow.com/homedetails/3618-Evanston-Ave-N-6-Seattle-WA-98103/2075161727_zpid/,FOR_RENT,Apartment for rent,"3618 Evanston Ave N #6, Seattle, WA 98103",3618 Evanston Ave N #6,Seattle,WA,98103,,"{'latitude': 47.652126, 'longitude': -122.35091}",,,,True,False,,,,ForRent,$,2495,2495.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 2075161727, 'streetAddress': '3618 Evanston Ave N #6', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.652126, 'longitude': -122.35091, 'price': 2495.0, 'datePriceChanged': 1737792000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 6, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1921, 'listing_sub_type': {}, 'priceReduction': '$200 (Jan 25)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2495.0, 'priceChange': -200, 'timeOnZillow': 600756000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 6', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-03-02 00:00:00,,47.652126,-122.35091,2,86.57243816254417
3. Queen Anne,3x215n56x706r,https://photos.zillowstatic.com/fp/7db1fa8638f20abe8490767dc6b854d4-p_e.jpg,True,https://www.zillow.com/homedetails/3636-Fremont-Ln-N-301-Seattle-WA-98103/444906307_zpid/,FOR_RENT,Apartment for rent,"3636 Fremont Ln N #301, Seattle, WA 98103",3636 Fremont Ln N #301,Seattle,WA,98103,,"{'latitude': 47.652374, 'longitude': -122.349266}",,,,True,False,,,,ForRent,$,2795,2795.0,False,2.0,1.0,1000.0,False,"{'homeInfo': {'zpid': 444906307, 'streetAddress': '3636 Fremont Ln N #301', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.652374, 'longitude': -122.349266, 'price': 2795.0, 'datePriceChanged': 1737705600000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1000.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 7, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$200 (Jan 24)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2795.0, 'priceChange': -200, 'timeOnZillow': 634946000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 301', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-18 00:00:00,,47.652374,-122.349266,3,74.59363957597174
3. Queen Anne,49m18cj5ynd27,https://photos.zillowstatic.com/fp/9a04b7f807e9fb4ab08536051b0d798e-p_e.jpg,True,https://www.zillow.com/homedetails/2206-Queen-Anne-Ave-N-STE-401-Seattle-WA-98109/2083150916_zpid/,FOR_RENT,Apartment for rent,"2206 Queen Anne Ave N STE 401, Seattle, WA 98109",2206 Queen Anne Ave N STE 401,Seattle,WA,98109,,"{'latitude': 47.638664, 'longitude': -122.356705}",,,,True,False,,,,ForRent,$,4765,4765.0,False,2.0,2.0,1764.0,False,"{'homeInfo': {'zpid': 2083150916, 'streetAddress': '2206 Queen Anne Ave N STE 401', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.638664, 'longitude': -122.356705, 'price': 4765.0, 'datePriceChanged': 1736755200000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1764.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 17, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3925, 'listing_sub_type': {}, 'priceReduction': '$185 (Jan 13)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4765.0, 'priceChange': -185, 'timeOnZillow': 1542726000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Ste 401', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-02-08 00:00:00,,47.638664,-122.356705,3,74.59363957597174
3. Queen Anne,4zt8jv0qfdb9x,https://photos.zillowstatic.com/fp/190f272a4ee6c27566261c870aed933d-p_e.jpg,True,https://www.zillow.com/homedetails/915-W-Crockett-St-Seattle-WA-98119/49014650_zpid/,FOR_RENT,House for rent,"915 W Crockett St, Seattle, WA 98119",915 W Crockett St,Seattle,WA,98119,,"{'latitude': 47.637608, 'longitude': -122.36982}",,,,True,False,,,,ForRent,$,4000,4000.0,False,3.0,1.0,1770.0,False,"{'homeInfo': {'zpid': 49014650, 'streetAddress': '915 W Crockett St', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.637608, 'longitude': -122.36982, 'price': 4000.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'livingArea': 1770.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 4, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 972100, 'rentZestimate': 3818, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4000.0, 'timeOnZillow': 354061000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 803000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-02-15 00:00:00,972100.0,47.637608,-122.36982,2,86.57243816254417
3. Queen Anne,cc79n5v8pxyw,https://photos.zillowstatic.com/fp/0f92ddc51bb4e6265405b34c57f1f858-p_e.jpg,True,https://www.zillow.com/homedetails/500-5th-Ave-W-UNIT-407-Seattle-WA-98119/82364917_zpid/,FOR_RENT,Apartment for rent,"500 5th Ave W UNIT 407, Seattle, WA 98119",500 5th Ave W UNIT 407,Seattle,WA,98119,,"{'latitude': 47.623554, 'longitude': -122.36287}",,,,True,False,,,,ForRent,$,2680,2680.0,False,1.0,1.0,665.0,False,"{'homeInfo': {'zpid': 82364917, 'streetAddress': '500 5th Ave W UNIT 407', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.623554, 'longitude': -122.36287, 'price': 2680.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 665.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 2, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 422100, 'rentZestimate': 1954, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2680.0, 'timeOnZillow': 195930000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 438000.0, 'unit': 'Unit 407', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,422100.0,47.623554,-122.36287,11,7.738515901060069
3. Queen Anne,5aqa9uwyrxwbt,https://photos.zillowstatic.com/fp/ed830e853562d4c4ce2550d89ccf2132-p_e.jpg,True,https://www.zillow.com/homedetails/2111-Waverly-Pl-N-APT-201-Seattle-WA-98109/58390777_zpid/,FOR_RENT,Apartment for rent,"2111 Waverly Pl N APT 201, Seattle, WA 98109",2111 Waverly Pl N APT 201,Seattle,WA,98109,,"{'latitude': 47.63816, 'longitude': -122.3429}",,,,True,False,,,,ForRent,$,2800,2800.0,False,2.0,2.0,821.0,False,"{'homeInfo': {'zpid': 58390777, 'streetAddress': '2111 Waverly Pl N APT 201', 'zipcode': '98109', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63816, 'longitude': -122.3429, 'price': 2800.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 821.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 0, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 587100, 'rentZestimate': 2640, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2800.0, 'timeOnZillow': 68981000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 548000.0, 'unit': 'Apt 201', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-17 00:00:00,587100.0,47.63816,-122.3429,7,29.89399293286219
3. Queen Anne,fse8stn0hbxn,https://photos.zillowstatic.com/fp/fb00e3c4d08acba43b3b917cb0b8b3fb-p_e.jpg,True,https://www.zillow.com/homedetails/2253-Gilman-Dr-W-APT-404-Seattle-WA-98119/49006205_zpid/,FOR_RENT,Apartment for rent,"2253 Gilman Dr W APT 404, Seattle, WA 98119",2253 Gilman Dr W APT 404,Seattle,WA,98119,,"{'latitude': 47.639896, 'longitude': -122.37452}",,,,True,False,,,,ForRent,$,3150,3150.0,False,2.0,2.0,1048.0,False,"{'homeInfo': {'zpid': 49006205, 'streetAddress': '2253 Gilman Dr W APT 404', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.639896, 'longitude': -122.37452, 'price': 3150.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1048.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 19, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 483100, 'rentZestimate': 2771, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3150.0, 'timeOnZillow': 1726042000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 472000.0, 'unit': 'Apt 404', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-03-17 00:00:00,483100.0,47.639896,-122.37452,2,86.57243816254417
3. Queen Anne,s4ycn657nn2k,https://photos.zillowstatic.com/fp/ded8c4dc517da46596592f4100471c1d-p_e.jpg,True,https://www.zillow.com/homedetails/626-4th-Ave-W-APT-201-Seattle-WA-98119/72098291_zpid/,FOR_RENT,Apartment for rent,"626 4th Ave W APT 201, Seattle, WA 98119",626 4th Ave W APT 201,Seattle,WA,98119,,"{'latitude': 47.625423, 'longitude': -122.36155}",,,,True,False,,,,ForRent,$,1595,1595.0,False,2.0,2.0,698.0,False,"{'homeInfo': {'zpid': 72098291, 'streetAddress': '626 4th Ave W APT 201', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.625423, 'longitude': -122.36155, 'price': 1595.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 698.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 0, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 475400, 'rentZestimate': 2510, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1595.0, 'timeOnZillow': 35987000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 441000.0, 'unit': 'Apt 201', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,475400.0,47.625423,-122.36155,6,39.46996466431095
3. Queen Anne,48pdh592ycpr9,https://photos.zillowstatic.com/fp/e99afb255eba3dcfa7ec69387faafb6e-p_e.jpg,True,https://www.zillow.com/homedetails/415-W-Dravus-St-UNIT-1-Seattle-WA-98119/445998697_zpid/,FOR_RENT,Apartment for rent,"415 W Dravus St UNIT 1, Seattle, WA 98119",415 W Dravus St UNIT 1,Seattle,WA,98119,,"{'latitude': 47.64794, 'longitude': -122.36289}",,,,True,False,,,,ForRent,$,2300,2300.0,False,1.0,1.0,940.0,False,"{'homeInfo': {'zpid': 445998697, 'streetAddress': '415 W Dravus St UNIT 1', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.64794, 'longitude': -122.36289, 'price': 2300.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 940.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 3, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2300.0, 'timeOnZillow': 268785000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 1', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-22 00:00:00,,47.64794,-122.36289,1,96.18374558303887
3. Queen Anne,20s0w67kpsy23,https://photos.zillowstatic.com/fp/b59fe13e17dd72747772b920c7ea1ece-p_e.jpg,True,https://www.zillow.com/b/sea-3227-14th-seattle-wa-5Xs2BD/,FOR_RENT,Apartment for rent,"SEA 3227 14th, 3227 14th Ave W #6, Seattle, WA 98119",3227 14th Ave W #6,Seattle,WA,98119,,"{'latitude': 47.64936, 'longitude': -122.37527}",,,,True,False,,,,ForRent,$,1995,1995.0,False,2.0,1.0,750.0,False,"{'homeInfo': {'zpid': 2076771351, 'streetAddress': '3227 14th Ave W #6', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.64936, 'longitude': -122.37527, 'price': 1995.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 0, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2076, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'timeOnZillow': 62752000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 6', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-03-03 00:00:00,,47.64936,-122.37527,9,17.73851590106007
3. Queen Anne,179gj252mtvch,https://photos.zillowstatic.com/fp/e0b109b1dd3fe8a49823d0be80a25c63-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/olympic-arms-grayson/5XnxCj/,FOR_RENT,Apartment for rent,"Olympic Arms / Grayson, 201 W Olympic Pl, Seattle, WA 98119",201 W Olympic Pl #032106BCB,Seattle,WA,98119,,"{'latitude': 47.62658, 'longitude': -122.359566}",,,,True,False,,,,ForRent,$,1445,1445.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 346919213, 'streetAddress': '201 W Olympic Pl #032106BCB', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62658, 'longitude': -122.359566, 'price': 1445.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 299, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1445.0, 'timeOnZillow': 25852289000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 032106bcb', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.62658,-122.359566,4,62.3321554770318
3. Queen Anne,3c3p0sen1csnb,https://photos.zillowstatic.com/fp/4b51e889f3e408314d8506f367ee23b1-p_e.jpg,True,https://www.zillow.com/apartments/seattle-wa/lynn-vista/5Xp5HK/,FOR_RENT,Apartment for rent,"Lynn Vista, 831 W Nickerson St APT 15, Seattle, WA 98119",831 W Nickerson St APT 15,Seattle,WA,98119,,"{'latitude': 47.65286, 'longitude': -122.36889}",,,,True,False,,,,ForRent,$,1745,1745.0,False,1.0,1.0,660.0,False,"{'homeInfo': {'zpid': 2104910565, 'streetAddress': '831 W Nickerson St APT 15', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65286, 'longitude': -122.36889, 'price': 1745.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 660.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 11, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2120, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1745.0, 'timeOnZillow': 1029906000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 15', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,,,47.65286,-122.36889,3,74.59363957597174
3. Queen Anne,3b008p92mjwat,https://photos.zillowstatic.com/fp/8523a31786a403587376b648488018c4-p_e.jpg,True,https://www.zillow.com/homedetails/415-W-Mercer-St-APT-503-Seattle-WA-98119/48963352_zpid/,FOR_RENT,House for rent,"415 W Mercer St APT 503, Seattle, WA 98119",415 W Mercer St APT 503,Seattle,WA,98119,,"{'latitude': 47.624355, 'longitude': -122.363075}",,,,True,False,,,,ForRent,$,2350,2350.0,False,1.0,1.0,926.0,False,"{'homeInfo': {'zpid': 48963352, 'streetAddress': '415 W Mercer St APT 503', 'zipcode': '98119', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.624355, 'longitude': -122.363075, 'price': 2350.0, 'datePriceChanged': 1737014400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 926.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'daysOnZillow': 39, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 456400, 'rentZestimate': 2202, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2350.0, 'priceChange': -50, 'timeOnZillow': 3434448000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 460000.0, 'unit': 'Apt 503', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,False,False,2025-01-10 00:00:00,456400.0,47.624355,-122.363075,10,12.402826855123678
